276318,0.09798884
276355,0.006205237
276361,0.149465198
276363,0.206375698
276384,0.121517289
276437,0.355687547
276454,0.063924279
276458,0.033169134
276495,0.038062164
276501,0.401533293
276502,0.085357449
276525,0.402663396
276527,0.022408005
276528,0.038349578
276542,0.148442843
276543,0.148143519
276544,0.021993585
276545,0.026624371
276581,0.074062947
276582,0.150007109
276583,0.007839876
276584,0.000172727
276585,0.034895921
276586,0.096896977
276587,0.107617825
276653,0.086119513
276655,0.1608428
276659,0.029938739
276775,0.207359209
276776,0.236342423
276794,0.087205681
276807,0.030442601
276808,0.157858192
276810,0.044735086
276811,0.301674117
276831,0.400297676
276834,0.072599763
276870,0.526586518
276935,0.169997852
276940,0.028700847
276946,0.004252742
276947,0.024605931
276948,0.085951572
276950,0.323178753
277069,0.075526287
277070,0.206495005
277071,0.026353951
277072,0.06917154
277073,0.012749017
277076,0.125929437
277087,0.086356665
277094,0.13110276
277096,0.320667915
277112,0.017339321
277126,0.001967387
277127,0.184009004
277148,0.128191762
277166,0.070666494
277168,0.318998365
277180,0.031250413
277194,0.367175187
277305,0.154261733
277420,0.060844242
277981,0.004600931
277991,0.004753756
277992,0.016938487
278017,0.124854634
278018,0.214039045
278167,0.314531692
278175,0.009044695
278193,0.034581051
278239,0.13315993
278240,0.196849176
278273,0.005851969
278274,0.018018315
278288,0.002873671
278289,0.009452153
278290,0.002421569
278308,0.313102201
278310,0.088422333
278315,0.137449759
278345,0.150105573
278346,0.021125789
278349,0.094737207
278366,0.059422848
278406,0.296962079
278509,0.273441766
278769,0.007207545
278770,0.163785043
278801,0.007802784
278802,0.00170648
278803,0.071465332
278804,0.000747049
278805,0.055420117
278808,0.269634152
278820,0.286511293
278822,0.191158369
278873,0.002011529
278874,0.081773427
278875,0.114871994
278923,0.098543103
278957,0.036164159
278962,0.075976998
278963,0.037047064
278969,0.282491942
278975,0.120000479
278976,0.002555233
278986,0.031547719
279024,0.049595682
279029,0.038088365
279071,0.022581051
279080,0.01277279
279115,0.084298418
279116,0.090639285
279479,0.005926779
279588,0.22851708
279653,0.043391597
279654,0.240382934
279656,0.005683779
279658,0.093394296
279667,0.208731642
279681,0.006669545
279682,0.007775813
279683,0.006362365
279684,0.005302872
279685,0.048417316
279691,0.009655604
279694,0.406418024
279715,0.127780982
279716,0.255981981
279760,0.153501772
279766,0.268330897
279767,0.089813166
279794,0.223093492
279823,0.081827884
279841,0.38035869
279844,0.056587892
279887,0.073315951
279931,0.475315526
279966,0.093010882
279975,0.239010766
279993,0.018075211
279994,0.012379775
280013,0.005635925
280015,0.115192202
280016,0.026575519
280017,0.097988266
280018,0.159034296
280020,0.004613517
280024,0.041841049
280187,0.0132182
280188,0.061560219
280191,0.178951487
280194,0.036665471
280242,0.147690348
280249,0.239160039
280251,0.047175676
280327,0.008719126
280330,0.18577636
280349,0.104128534
280363,0.050013336
280364,0.155268796
280383,0.000248004
280384,0.007808693
280385,0.36491578
281613,0.009764135
281639,0.018977255
281641,0.039267577
281693,0.376118399
281707,0.214550078
281726,0.049352584
281727,0.202020172
281797,0.39783648
281975,0.053956631
281976,0.340010061
282033,0.008255815
282034,0.008631466
282035,0.009405334
282037,0.331412952
282092,0.296761528
282708,0.002118367
282710,0.000346458
282712,0.016682537
282730,0.020382035
282731,0.047479405
282732,0.018071782
282733,0.043147575
282734,0.070460004
282735,0.269529474
282800,0.093579665
282807,0.070562619
282814,0.276224384
282842,0.023509444
282917,0.017965019
282918,0.012877857
282919,0.057230809
282922,0.025520575
282923,0.040480206
283042,0.00141922
283043,0.116699469
283049,0.00313236
283050,0.05793922
283052,0.028777008
283059,0.098777845
283270,0.381443762
283283,0.197444169
283305,0.001390519
283306,0.076859027
283307,0.100279861
283308,0.160330325
283353,0.191087631
283358,0.172284538
283359,0.060804581
283407,0.009814026
283408,0.457018851
283416,0.021628329
283453,0.123278367
283469,3.1237E-05
283478,0.210230132
283548,0.02645126
283680,0.018937477
283681,0.003813224
283682,0.08006319
283685,0.020432303
283820,0.259057765
283830,0.102254915
283834,0.009009585
283835,0.011312989
283865,0.264403139
283876,0.16376258
283877,0.245684056
283884,0.101925204
283885,0.29045217
283933,0.040330644
283934,0.269462782
283946,0.300188317
283964,0.058697973
284006,0.057690297
284014,0.047826033
284025,0.012192595
284029,0.029940883
284035,0.087614552
284036,0.071719299
284037,0.062387614
284038,0.009103984
284039,0.004797112
284040,0.005446855
284041,0.006812088
284042,0.019699817
284043,0.031711873
284044,0.004286645
